Segment 0,Segment 1,Segment 2,Segment 3,Segment 4,Segment 5,Segment 6,Segment 7,Segment 8,Segment 9,Segment 10,Segment 11,Segment 12,Segment 13,Segment 14,Segment 15,Segment 16,Segment 17,Segment 18,Segment 19,Segment 20,Segment 21,Segment 22,Segment 23,Segment 24,Segment 25,Segment 26,Segment 27,Segment 28,Segment 29,Segment 30,Segment 31,Segment 32,Segment 33,Segment 34,Segment 35,Segment 36,Segment 37,Segment 38,Segment 39,Segment 40,Segment 41,Segment 42,Segment 43,Segment 44,Segment 45,Segment 46,Segment 47
1064.299666,1050.166815,-466.8214583,159.8617917,830.6715623,-563.238407,-83.8355494,1160.869829,-774.74105,-600.1707778,750.5972069,-118.0887781,-357.6216722,-934.9484499,-674.0161581,-613.0866707,-538.4221241,-364.2644727,1135.105679,-356.5949208,849.4384653,-298.9041766,-309.9420765,196.4339627,1149.658701,-424.2537563,654.1616656,-655.7276816,-256.0745258,1419.408316,-711.4236859,674.6484706,-231.4530884,-628.8943749,-20.75733574,438.3507127,-61.92041729,856.3764804,170.9253182,-42.22363353,-642.5795107,-456.1730426,-46.3971732,-217.2767909,-709.3340807,287.5084457,-590.3948874,-601.6357702
1065.508724,1013.46434,-393.4901685,77.07790932,944.4967451,-569.0259207,-142.9967076,1190.274288,-757.0518052,-597.7449038,683.2105682,-36.18092604,-383.9568513,-939.9761426,-682.2870379,-608.3948287,-544.7535444,-379.531758,1083.327936,-385.9248267,798.1265821,-231.9299869,-332.561096,112.5831278,1145.708859,-450.856342,573.0169186,-668.8464155,-247.1398258,1406.849429,-741.9194779,592.2845992,-250.0697269,-626.2460414,-21.2021187,415.4873043,55.73499706,942.6150911,273.2004183,66.42771012,-654.9643193,-464.896567,-112.993889,-259.249534,-720.2565607,401.3495726,-571.3336414,-566.9900341
1062.432046,964.003013,-309.0261694,0.779906777,1050.869625,-576.3694087,-195.9441374,1205.350018,-728.5175871,-592.2473622,610.2503066,51.57921785,-412.3103529,-946.8937558,-684.8084306,-603.9531292,-549.3895123,-389.99534,1020.148762,-416.7591039,735.4998398,-156.7203995,-357.0582763,35.63261967,1126.066092,-480.557647,485.9637704,-676.2481314,-239.921137,1379.578917,-773.6767173,505.014858,-272.3232928,-623.6223195,-21.53572686,392.5247288,175.4488716,1021.344499,375.8429756,182.4242231,-666.1588036,-477.0513116,-172.4266829,-293.1424103,-725.4444705,514.8938137,-543.1345893,-523.5416083
1054.576746,902.9543067,-213.7136439,-68.37107096,1147.858197,-585.0392627,-242.3887586,1206.060022,-688.4002056,-584.5489667,533.1410247,143.8621038,-441.912793,-955.7633559,-682.3608354,-600.4002355,-553.0985809,-396.3045824,946.9838081,-448.1255839,662.923762,-74.19243807,-382.8001637,-33.52713062,1091.523336,-512.7839854,394.6865577,-677.0718755,-235.0089284,1338.38948,-805.6832992,414.432556,-297.9249231,-621.0496169,-21.72277989,369.6746948,295.1945653,1091.277023,477.1255013,304.0793553,-676.0540804,-492.6432266,-224.3799355,-319.1264636,-724.0607452,626.2093069,-505.2369227,-471.2072046
1041.654272,831.6866694,-108.1203714,-129.9124633,1233.715979,-594.7529263,-282.2060732,1192.657247,-636.1877413,-575.5201501,453.3244306,239.1806698,-471.8586067,-966.5604186,-675.7934036,-598.3078778,-556.6242329,-399.1660524,865.3970332,-478.9390815,581.9148509,14.51463414,-409.0375876,-94.24213147,1043.152688,-546.8318102,300.8765408,-670.5596781,-232.8938888,1284.32975,-836.8097777,322.1126253,-326.4435767,-618.5481308,-21.72954686,347.1452443,412.8746662,1151.304,575.3030989,429.5015388,-684.5663871,-511.5974122,-268.7224324,-337.5200103,-715.3255636,733.3541547,-457.2542352,-410.1033852
1023.578448,751.7260071,6.900780311,-183.5782398,1306.925399,-605.1884993,-315.4287028,1165.671767,-571.6268346,-566.0103475,372.2245805,335.9266228,-501.1236666,-979.1591693,-665.9997824,-598.1644573,-560.6649304,-399.3234233,777.0588793,-508.0229192,494.0993509,108.0623935,-434.9195982,-146.0978137,982.2700498,-581.8785323,206.1957395,-656.0853059,-233.9551152,1218.671776,-865.8319777,229.5768765,-357.3087806,-616.1320439,-21.52428227,325.1378054,526.3808146,1200.521556,668.6587157,556.6391287,-691.6364594,-533.7548107,-305.4987327,-348.7704122,-698.5459745,834.4287992,-399.004065,-340.5606575
1000.460201,664.7134473,130.2199673,-229.292438,1366.233995,-615.9990532,-342.2359431,1125.890957,-494.7490545,-556.8282398,291.2152829,432.4110079,-528.587449,-993.3194661,-653.8937312,-600.3601523,-565.8547363,-397.5373667,683.7035272,-534.1347033,401.1708586,204.9432027,-459.5109133,-188.9157974,910.394757,-616.9962939,112.2434822,-633.1810685,-238.4500104,1142.8738,-891.4578335,138.2623534,-389.8163196,-613.8097197,-21.07734945,303.8438809,633.6539736,1238.250143,755.5480804,683.3312939,-697.2285002,-558.8687062,-334.9169422,-353.4349037,-673.1460538,927.6278412,-330.5326782,-263.1312071
972.5993198,572.3617175,260.448127,-267.1587782,1410.682529,-626.827234,-362.9408164,1074.333489,-405.8898372,-548.7230217,211.5904562,526.9076993,-553.0596096,-1008.675969,-640.3849265,-605.1738462,-572.7448823,-394.5657389,587.0864242,-555.996099,304.8480563,303.5160871,-481.8128147,-222.7449051,829.2056166,-651.168763,20.52630049,-601.5615874,-246.5060433,1058.539555,-912.358203,49.49347728,-423.1371875,-611.5838836,-20.36113112,283.4413152,732.7428772,1264.047424,834.4427817,807.3630683,-701.3287923,-586.6013682,-357.3334872,-352.1611513,-638.6963604,1011.289435,-252.1336547,-178.5894823
940.4735542,476.4114642,395.9639742,-297.4469125,1439.624402,-637.3197062,-377.9751145,1012.218126,-305.6986852,-542.3668379,134.5380796,617.6983522,-573.3106294,-1024.730349,-626.3553444,-612.7622011,-581.7866612,-391.1443292,488.9431975,-572.3261516,206.8337753,402.0473579,-500.7873206,-247.8470187,740.4947953,-683.3109765,-67.56834501,-561.1434489,-258.1145668,967.3754155,-927.2012166,-35.54147712,-456.3300803,-609.451786,-19.34975158,264.0901219,821.8585449,1277.714305,903.9700232,926.5226233,-703.9440235,-616.5212682,-373.2355237,-345.6681246,-594.9413497,1083.940503,-164.3590356,-87.92513639
904.7252324,378.5887757,534.949404,-320.5759127,1452.736096,-647.1409857,-387.8729142,940.9284295,-195.139617,-538.3385226,61.11821629,703.1173064,-588.1059781,-1040.847266,-612.6365845,-623.1512022,-593.3160318,-387.9684046,390.9509652,-581.87749,108.7764782,498.7546129,-515.3843165,-264.6784861,646.1209818,-712.2921833,-150.7941657,-512.059729,-273.1269262,871.1466688,-934.6895131,-115.8091972,-488.3576375,-607.4053434,-18.01866298,245.9279007,899.4230037,1279.294159,962.9477362,1038.658769,-705.0993901,-648.1013693,-383.22163,-334.727729,-541.823364,1144.336212,-68.02207357,7.671827143
866.1455612,280.5650753,675.4320953,-337.0956183,1450.01863,-655.986207,-393.2530253,861.9745341,-75.4812265,-537.1087917,-7.754572532,781.5949473,-596.243026,-1056.254788,-599.9884842,-636.2304914,-607.5403298,-385.6752694,294.6929309,-583.4745316,12.23510252,591.8526427,-524.5711691,-273.8678571,547.9631726,-736.9615322,-228.0637737,-454.6685168,-291.2531247,771.6341772,-933.5995052,-190.4452281,-518.1065296,-605.4312611,-16.3441765,229.0649265,964.1106674,1269.065493,1010.413923,1141.736743,-704.8365596,-680.7190325,-387.9814149,-320.1475104,-479.5018579,1191.492386,35.80902673,106.8334997
825.656683,183.9204183,815.333821,-347.6664656,1431.790323,-663.5923922,-394.8007941,776.9532259,51.72385152,-539.0270562,-71.32426327,851.6981008,-596.5897202,-1070.049847,-589.0793566,-651.7507958,-624.5274915,-384.8280465,201.6270156,-576.0526063,-81.35197005,679.5997202,-527.3641756,-276.1907677,447.8763189,-756.1763105,-298.4619711,-389.5547512,-312.0633302,670.5926112,-922.8216088,-258.7629029,-544.4113551,-603.5111424,-14.30304236,213.5790504,1014.881172,1247.528496,1045.649338,1233.890467,-703.2115716,-713.6580972,-388.2746361,-302.7546059,-408.3666372,1224.709849,145.8265921,208.0435334
784.291542,90.11106079,952.522771,-353.038376,1398.671355,-669.7478277,-393.2496376,687.5075192,184.6698116,-544.3100614,-129.001833,912.1661698,-588.1238597,-1081.209164,-580.4681772,-669.3247295,-644.1982009,-385.9008809,113.0591282,-558.6967378,-170.6932471,760.3427722,-522.861028,-272.5428006,347.6499404,-768.8322867,-361.2546575,-317.5249287,-334.9925108,569.7113312,-901.4001864,-320.2574181,-566.082147,-601.6215975,-11.87219288,199.5106152,1051.002831,1215.386105,1068.192886,1313.469675,-700.2927522,-746.1136736,-384.9103615,-283.3809841,-329.0440999,1243.590004,260.5079814,309.6727112
743.1715971,0.441982173,1084.86807,-354.0292335,1351.560915,-674.2992147,-389.3626254,595.2868982,321.3381481,-553.0325943,-180.3692557,961.941902,-569.971645,-1088.605938,-574.5890361,-688.4312133,-666.3213673,-389.2657672,30.12151355,-530.6786822,-254.6653855,832.5599914,-510.2733116,-263.9111254,248.9706531,-773.895537,-415.893529,-239.5945133,-359.3484549,470.5788563,-868.5718009,-374.6053106,-581.9351051,-599.7343686,-9.028756461,186.8576441,1072.066247,1173.520342,1077.849366,1379.080513,-696.1587133,-777.2001309,-378.7266339,-262.8499122,-242.3957458,1248.041304,378.1484674,410.0194028
703.48243,-83.95516232,1210.294619,-351.5034,1291.607823,-677.1563396,-383.9143685,501.9092955,459.5465321,-565.1205431,-225.1792465,1000.195904,-541.4440797,-1091.032376,-571.738168,-708.4237034,-690.5133186,-395.1812062,-46.24355042,-491.4907386,-332.3291857,894.8995604,-488.9579232,-251.3456645,153.3893814,-770.4349733,-462.0168362,-156.9681856,-384.3233808,374.6517001,-823.8002792,-421.6597122,-590.8259755,-597.8164963,-5.750426431,175.5716104,1077.98799,1122.964817,1074.689516,1429.618526,-690.8964917,-805.962674,-370.5710059,-241.9635076,-149.5085613,1238.276609,496.901456,507.3534547
666.4473385,-162.138393,1326.836396,-346.3506352,1220.175765,-678.2941056,-377.6734121,408.9257683,597.0044717,-580.3466288,-263.3510605,1026.344272,-502.0697522,-1087.2279,-572.0638661,-728.5423519,-716.2410495,-403.7828992,-115.2946007,-440.8748329,-402.9402955,946.2133086,-458.446197,-235.9304547,62.2938305,-757.6546236,-499.4465539,-71.01337579,-409.0092561,283.2281722,-766.807053,-461.441858,-591.6852947,-595.8305649,-2.016230355,165.5541219,1069.004598,1064.874368,1059.042543,1464.293186,-684.5998739,-831.3927742,-361.282225,-221.4911883,-51.6772498,1214.801746,614.824641,599.961902
633.2990738,-233.3659989,1432.686443,-339.4656963,1138.804294,-677.7518775,-371.3852813,317.7886796,731.373765,-598.3291545,-294.9627298,1040.058971,-451.6225571,-1075.912605,-575.5595731,-747.9301314,-742.8297968,-415.0767007,-176.4964424,-378.8454381,-465.9547395,985.5843197,-418.4694851,-218.7557773,-23.11339968,-734.9245887,-528.182368,16.77216949,-432.4168387,197.427561,-697.5952982,-494.1293925,-583.5545249,-593.7350701,2.192300134,156.6548475,1045.657485,1000.492815,1031.481601,1482.643419,-677.3679292,-852.4475621,-351.6732508,-202.1588293,49.6213453,1178.39588,729.9304093,686.1948254
605.249982,-297.101498,1526.241924,-331.7288122,1049.166892,-675.6302077,-365.7562869,229.8240304,860.3314781,-618.5341276,-320.2401718,1041.270881,-390.1430157,-1055.825241,-582.060431,-765.6528384,-769.4751182,-428.934057,-229.5204175,-305.7050456,-521.029509,1012.34773,-368.9799625,-200.8915248,-101.8308781,-701.8094974,-548.3929198,104.7977596,-453.4983203,118.1749148,-616.4665343,-520.0420521,-565.6219232,-591.4849654,6.889605532,148.6709765,1008.769629,931.1198595,992.8029095,1484.543894,-669.3037596,-868.0731009,-342.5157032,-184.6384655,152.7609303,1130.084565,840.2386224,764.5096885
583.4609271,-353.01325,1606.142849,-323.9871504,953.0273398,-672.0851305,-361.4381729,146.2084105,981.6330392,-640.2810945,-339.5436384,1030.165648,-317.9520397,-1025.764727,-591.2435398,-780.7227544,-795.2595368,-445.0901728,-274.2398373,-222.0511343,-568.0185527,1026.104208,-310.1655197,-183.3621732,-173.0685887,-658.0932425,-560.4047465,191.4208127,-471.1733077,46.19145892,-524.0285774,-539.6253095,-537.2568467,-589.0324494,12.08430813,141.3484423,959.4151236,858.0781062,943.9993712,1470.202129,-660.5134521,-877.2312451,-334.5257641,-169.5384487,256.0045477,1071.106539,943.8298165,833.512592
569.0095203,-400.9691341,1671.303364,-317.0373468,852.1956546,-667.3203179,-359.0136854,67.95085717,1093.173054,-662.7529809,-353.3519852,1007.172755,-235.6562371,-984.633889,-602.6321416,-792.1255839,-819.1736763,-463.1451498,-310.7210455,-128.7739001,-606.9645819,1026.72587,-242.4577837,-167.1236281,-236.2525356,-603.7987975,-564.6893292,274.9901591,-484.3577142,-18.00949678,-421.1940569,-553.4325502,-498.0410951,-586.3280495,17.77727348,134.3850613,898.882909,782.6811295,886.2297193,1440.146732,-651.105203,-878.9295579,-328.3514978,-157.3940432,357.5481756,1002.875511,1038.896879,891.9950414
562.8583254,-441.0268097,1720.934753,-311.6091324,748.4847761,-661.5774839,-358.9831488,-4.120253774,1193.041616,-685.0101549,-362.2452415,972.9483971,-144.1441841,-931.4839275,-615.6038921,-798.8501176,-840.1416549,-482.5683387,-339.210668,-27.04438182,-638.0871761,1014.354638,-166.5325472,-153.0421367,-291.0240305,-539.2020042,-561.8486032,353.8900697,-491.9949691,-74.12145362,-309.169086,-562.1063068,-447.7958557,-583.3220504,23.95966134,127.4356519,828.6360508,706.2034546,820.7843299,1395.207399,-641.1885658,-872.2535172,-324.5615162,-148.6585094,455.5676401,926.9382941,1123.793369,938.965047
565.8238627,-473.4201442,1754.559678,-308.350083,643.6691097,-655.1254953,-361.7521622,-69.36531045,1279.574155,-706.0088198,-366.8859419,928.3529126,-44.57345702,-865.5578667,-629.4033117,-799.9198945,-857.0503395,-502.7061234,-360.1196625,81.7069569,-661.7677148,989.3933035,-83.30219556,-141.8753941,-337.2341109,-464.8383858,-552.5992149,426.5834568,-493.0887893,-122.0388507,-189.4321066,-566.3590279,-386.6028538,-579.9662931,30.61111081,120.1191077,750.2680594,629.8532069,749.0488894,1336.487479,-630.873769,-856.4000068,-323.6348997,-143.6947567,548.2671929,844.9307241,1197.076839,973.6716247
578.5473623,-498.5424458,1772.017456,-307.8115295,539.4459183,-648.2486961,-367.6205636,-127.3367149,1351.393227,-724.6237069,-367.999656,874.4236724,61.65138713,-786.3311769,-643.158423,-794.4259745,-868.7818829,-522.7933171,-374.0048074,195.8207001,-678.5316912,952.4897987,6.099932009,-134.2559319,-374.9336233,-381.5022692,-537.7557268,491.6527518,-486.7366044,-161.8469433,-63.70337241,-566.9537845,-314.8184334,-576.2163479,37.69820084,112.0273111,665.457712,554.7480795,672.4671297,1265.330153,-620.2710445,-830.7108824,-325.9522867,-142.7676581,633.9280323,758.5327989,1257.545767,995.622036
601.468314,-516.9271554,1773.46052,-310.4356935,437.4004326,-641.234976,-376.77285,-177.7775441,1407.441047,-739.6748747,-366.355113,812.3444078,172.909293,-693.5476981,-655.9014713,-781.5597854,-874.248787,-541.9682892,-381.5482605,313.4470955,-689.0289729,904.5153423,100.3429395,-130.6768575,-404.3595679,-290.2377986,-518.2128905,547.8370763,-472.1625947,-193.8080206,66.09403482,-564.6852496,-233.0795004,-572.0340345,45.17331259,102.7356968,575.923817,481.8951311,592.5038088,1183.279385,-609.4899097,-794.7052365,-331.7880738,-146.037116,710.9550532,669.4244707,1304.269002,1004.591374
634.8019097,-529.2266542,1759.342505,-316.5441555,338.9754018,-634.3641133,-389.2702871,-220.6159746,1447.001948,-749.9582396,-362.7442781,743.4120266,287.4006976,-587.2490708,-666.5935046,-760.644902,-872.43056,-559.2918523,-383.5357839,432.591531,-694.0125621,846.537334,197.9288556,-131.4800129,-425.9183231,-192.3217563,-494.9270387,594.0645031,-448.7491983,-218.3445867,197.8803765,-560.3612084,-142.3005575,-567.3902383,52.97399765,91.81520312,483.381277,412.1747793,510.6090384,1092.036964,-598.6383591,-748.1088883,-341.3037094,-153.5519732,777.9201895,579.243429,1336.606954,1000.62437
678.5214583,-536.1898182,1730.398666,-326.3278165,245.4456412,-627.8968897,-405.0449784,-255.9558971,1469.714398,-754.2792722,-357.9626856,669.0019921,403.1917535,-467.7960501,-674.1524418,-731.1665481,-862.4108769,-573.7698228,-380.8341788,551.1652888,-694.3163844,779.7879684,297.2291939,-136.8466362,-440.16637,-89.23847569,-468.8965929,629.4784248,-416.0658718,-236.0201365,329.4710182,-554.7847918,-43.66141622,-562.2679389,61.02292783,78.84528718,389.4996878,346.3291986,428.1849442,993.4169701,-587.8219305,-690.8796038,-354.5421185,-165.2448858,833.6008609,489.5460945,1354.224058,984.0295454
732.3467722,-538.6389129,1687.619532,-339.8385678,157.8979671,-622.0654274,-423.8962003,-284.0641958,1475.572577,-751.4890958,-352.79029,590.5333283,518.2632596,-335.8803511,-677.4841048,-692.7975997,-843.4140111,-584.3790176,-374.3684037,667.0397783,-690.8325894,705.6296444,396.5263026,-146.790648,-447.7891135,17.35251159,-441.1416599,653.4572986,-373.8938779,-247.518144,458.6319579,-548.7375632,61.41440932,-556.6653413,69.22847243,63.4276207,295.8655638,284.9551692,346.5555018,889.2990622,-577.1426369,-623.2266153,-371.4233621,-180.9283033,877.0122437,401.7728895,1357.092389,955.3660908
795.739366,-537.4463601,1632.218912,-356.9829442,77.21673312,-617.0651228,-445.4893246,-305.3552068,1464.917856,-740.5220361,-347.9730515,509.4342606,630.5626107,-192.5260384,-675.5155262,-645.419915,-814.8392029,-590.0962647,-365.098778,778.1023354,-684.4887912,625.5182938,494.0580119,-161.1547182,-449.5783574,125.6551111,-412.682697,665.6273094,-322.245911,-253.6198444,583.1371742,-542.9635427,171.2901792,-550.5989753,77.48591928,45.20003194,203.9491002,228.5012667,266.940223,781.5819556,-566.6977681,-545.6231639,-391.7416961,-200.2917555,907.4323319,317.218653,1345.486557,915.4240587
867.9050931,-533.5118451,1565.597422,-377.5180876,4.07501788,-613.0484683,-469.3576483,-320.3728843,1438.420899,-720.4334999,-344.2054423,427.1094199,738.0569975,-39.07991893,-667.2296878,-589.1399277,-776.2915763,-589.9298124,-353.998594,882.3116597,-676.2256142,540.9657632,588.063962,-179.609315,-446.4089462,233.7803232,-384.5182726,665.8677603,-261.3794877,-255.1813423,700.8258243,-538.1542164,284.1543681,-544.106599,85.67932673,23.85021044,115.0761835,177.2691341,190.4321985,672.1383986,-556.5785917,-458.811027,-415.1642578,-222.9006931,924.4190445,237.0088659,1319.970298,865.1986764
947.8045693,-527.740152,1489.302832,-401.0503825,-61.06864854,-610.1209528,-494.9074256,-329.7712068,1397.055309,-690.4369158,-342.1140326,344.9094155,838.7860954,122.8091121,-651.7007001,-524.2976164,-727.6082284,-582.9523184,-342.0323985,977.7510368,-666.9748436,453.5023609,676.831959,-201.6549689,-439.2150263,339.7934479,-357.6020373,654.3092632,-191.803214,-253.1105162,809.6574005,-534.9345555,398.0657431,-537.2497263,93.68396655,-0.871347016,30.4061471,131.4184507,117.9808279,562.7728714,-546.8689912,-363.7963013,-441.2316585,-248.1971854,927.8189329,162.0821296,1281.37542,805.8597345
1034.171417,-521.020039,1404.988501,-427.0371513,-117.9682798,-608.3391296,-521.4263461,-334.2933455,1342.064022,-649.938376,-342.2423102,264.1034473,930.9125445,291.2213073,-628.1283109,-451.4681999,-668.8782026,-568.3344203,-330.1351389,1062.677639,-657.6384194,364.6406137,758.7427581,-226.6280052,-428.9663227,441.7632362,-332.8191489,631.3250365,-114.2752852,-248.3441261,907.7631055,-533.8500704,511.0034112,-530.1155753,101.3692906,-29.13969767,-49.08445235,90.97511048,50.37940665,455.1830988,-537.6440921,-261.8360752,-469.3607973,-275.5028221,917.7673517,93.1791179,1230.773956,738.7171435
1125.53803,-514.204385,1314.371186,-454.7917862,-166.5835418,-607.7108315,-548.0956282,-334.7500862,1274.919768,-598.5675738,-345.0368811,185.8554699,1012.768646,464.0069325,-595.8705513,-371.4561946,-600.4552252,-545.3777384,-319.1923286,1135.566403,-649.0684648,275.8411893,832.3117933,-253.7099967,-416.6447642,537.8113412,-310.9625591,597.5158321,-29.79387289,-241.8254584,993.4919109,-535.3549291,620.9199479,-522.8182233,108.602329,-61.04567934,-122.6119828,55.84204958,-11.74242189,350.9263058,-528.9689299,-154.4160294,-498.8502281,-304.0241948,894.6802531,30.83800285,1169.444563,665.1838292
